"participant_id","trial_number","condition","fix_duration","key_press","correct_key","correct","rt","correct_response","response"
"AAUA71",142,"easy",557,"control","control",TRUE,518,"red","red"
"AAUA71",143,"hard",568,"control","control",TRUE,603,"red","red"
"AAUA71",144,"hard",586,"alt","alt",TRUE,866,"blue","blue"
"AAUA71",145,"hard",542,"alt","control",FALSE,624,"red","blue"
"AAUA71",146,"hard",445,"control","control",TRUE,552,"red","red"
"AAUA71",147,"hard",436,"alt","control",FALSE,747,"red","blue"
"AAUA71",148,"hard",520,"alt","alt",TRUE,531,"blue","blue"
"AAUA71",149,"easy",528,"control","control",TRUE,658,"red","red"
"AAUA71",150,"hard",586,"control","control",TRUE,1056,"red","red"
"AAUA71",151,"easy",590,"control","control",TRUE,572,"red","red"
"AAUA71",152,"easy",422,"alt","alt",TRUE,567,"blue","blue"
"AAUA71",153,"easy",563,"control","control",TRUE,708,"red","red"
"AAUA71",154,"easy",441,"control","control",TRUE,842,"red","red"
"AAUA71",155,"easy",586,"control","control",TRUE,1429,"red","red"
"AAUA71",156,"easy",565,"control","control",TRUE,579,"red","red"
"AAUA71",157,"hard",591,"alt","alt",TRUE,1056,"blue","blue"
"AAUA71",158,"easy",443,"control","control",TRUE,642,"red","red"
"AAUA71",159,"hard",520,"alt","alt",TRUE,658,"blue","blue"
"AAUA71",160,"hard",416,"control","alt",FALSE,1111,"blue","red"
"AAUA71",161,"hard",492,"control","control",TRUE,1325,"red","red"
"AAUA71",162,"hard",466,"alt","control",FALSE,707,"red","blue"
"AAUA71",163,"hard",469,"control","alt",FALSE,1006,"blue","red"
"AAUA71",164,"hard",422,"control","control",TRUE,607,"red","red"
"AAUA71",165,"easy",534,"alt","alt",TRUE,596,"blue","blue"
"AAUA71",166,"easy",553,"alt","alt",TRUE,570,"blue","blue"
"AAUA71",167,"hard",431,"control","alt",FALSE,757,"blue","red"
"AAUA71",168,"hard",588,"control","control",TRUE,1123,"red","red"
"AAUA71",169,"hard",432,"alt","alt",TRUE,576,"blue","blue"
"AAUA71",170,"hard",507,"control","control",TRUE,1038,"red","red"
"AAUA71",171,"easy",490,"control","control",TRUE,780,"red","red"
"AAUA71",172,"easy",510,"control","control",TRUE,711,"red","red"
"AAUA71",173,"hard",447,"alt","control",FALSE,457,"red","blue"
"AAUA71",174,"hard",490,"control","control",TRUE,791,"red","red"
"AAUA71",175,"easy",570,"control","control",TRUE,573,"red","red"
"AAUA71",176,"hard",572,"alt","control",FALSE,579,"red","blue"
"AAUA71",177,"hard",575,"alt","alt",TRUE,760,"blue","blue"
"AAUA71",178,"hard",453,"alt","alt",TRUE,1929,"blue","blue"
"AAUA71",179,"hard",473,"control","control",TRUE,981,"red","red"
"AAUA71",180,"easy",513,"alt","alt",TRUE,590,"blue","blue"
"AAUA71",181,"easy",540,"alt","alt",TRUE,889,"blue","blue"
"AAUA71",182,"easy",585,"alt","alt",TRUE,607,"blue","blue"
"AAUA71",183,"hard",490,"alt","alt",TRUE,497,"blue","blue"
"AAUA71",184,"easy",498,"control","control",TRUE,525,"red","red"
"AAUA71",185,"hard",592,"alt","alt",TRUE,1024,"blue","blue"
"AAUA71",186,"easy",467,"control","control",TRUE,755,"red","red"
"AAUA71",187,"easy",516,"alt","control",FALSE,740,"red","blue"
"AAUA71",188,"easy",456,"alt","control",FALSE,455,"red","blue"
"AAUA71",189,"easy",424,"control","alt",FALSE,510,"blue","red"
"AAUA71",190,"hard",400,"alt","alt",TRUE,755,"blue","blue"
"AAUA71",191,"hard",587,"control","alt",FALSE,533,"blue","red"
"AAUA71",192,"easy",477,"control","alt",FALSE,593,"blue","red"
"AAUA71",193,"easy",433,"control","alt",FALSE,581,"blue","red"
"AAUA71",194,"easy",513,"alt","control",FALSE,379,"red","blue"
"AAUA71",195,"easy",551,"control","control",TRUE,493,"red","red"
"AAUA71",196,"easy",423,"control","control",TRUE,678,"red","red"
"AAUA71",197,"hard",439,"control","control",TRUE,638,"red","red"
"AAUA71",198,"hard",593,"control","control",TRUE,850,"red","red"
"AAUA71",199,"easy",406,"alt","alt",TRUE,405,"blue","blue"
"ANAO01",0,"easy",476,"alt","alt",TRUE,789,"blue","blue"
"ANAO01",1,"easy",484,"control","control",TRUE,842,"red","red"
"ANAO01",2,"easy",518,"control","control",TRUE,797,"red","red"
"ANAO01",3,"hard",533,"alt","control",FALSE,474,"red","blue"
"ANAO01",4,"easy",407,"alt","alt",TRUE,528,"blue","blue"
"ANAO01",5,"hard",432,"control","control",TRUE,837,"red","red"
"ANAO01",6,"hard",521,"alt","alt",TRUE,645,"blue","blue"
"ANAO01",7,"hard",405,"alt","alt",TRUE,466,"blue","blue"
"ANAO01",8,"easy",455,"alt","alt",TRUE,559,"blue","blue"
"ANAO01",9,"hard",430,"alt","control",FALSE,588,"red","blue"
"ANAO01",10,"hard",526,"control","control",TRUE,855,"red","red"
"ANAO01",11,"easy",490,"alt","control",FALSE,1524,"red","blue"
"ANAO01",12,"hard",419,"alt","control",FALSE,508,"red","blue"
"ANAO01",13,"hard",597,"control","alt",FALSE,658,"blue","red"
"ANAO01",14,"easy",585,"alt","alt",TRUE,650,"blue","blue"
"ANAO01",15,"easy",427,"control","control",TRUE,779,"red","red"
"ANAO01",16,"hard",443,"alt","alt",TRUE,809,"blue","blue"
"ANAO01",17,"easy",563,"control","control",TRUE,820,"red","red"
"ANAO01",18,"hard",544,"alt","alt",TRUE,740,"blue","blue"
"ANAO01",19,"easy",552,"control","control",TRUE,665,"red","red"
"ANAO01",20,"hard",476,"control","control",TRUE,929,"red","red"
"ANAO01",21,"easy",591,"alt","alt",TRUE,466,"blue","blue"
"ANAO01",22,"easy",422,"alt","alt",TRUE,839,"blue","blue"
"ANAO01",23,"hard",445,"control","control",TRUE,936,"red","red"
"ANAO01",24,"hard",498,"alt","control",FALSE,830,"red","blue"
"ANAO01",25,"hard",568,"alt","control",FALSE,755,"red","blue"
"ANAO01",26,"easy",451,"alt","alt",TRUE,479,"blue","blue"
"ANAO01",27,"hard",445,"alt","alt",TRUE,908,"blue","blue"
"ANAO01",28,"easy",473,"alt","alt",TRUE,542,"blue","blue"
"ANAO01",29,"easy",545,"control","control",TRUE,430,"red","red"
"ANAO01",30,"easy",510,"control","control",TRUE,551,"red","red"
"ANAO01",31,"hard",570,"alt","alt",TRUE,924,"blue","blue"
"ANAO01",32,"easy",455,"control","control",TRUE,723,"red","red"
"ANAO01",33,"hard",452,"alt","alt",TRUE,552,"blue","blue"
"ANAO01",34,"easy",467,"control","control",TRUE,557,"red","red"
"ANAO01",35,"hard",438,"alt","control",FALSE,1258,"red","blue"
"ANAO01",36,"easy",474,"alt","alt",TRUE,651,"blue","blue"
"ANAO01",37,"hard",420,"alt","alt",TRUE,538,"blue","blue"
"ANAO01",38,"easy",525,"alt","alt",TRUE,534,"blue","blue"
"ANAO01",39,"hard",494,"control","control",TRUE,951,"red","red"
"ANAO01",40,"easy",582,"alt","alt",TRUE,531,"blue","blue"
"ANAO01",41,"hard",450,"alt","alt",TRUE,437,"blue","blue"
"ANAO01",42,"hard",536,"alt","control",FALSE,709,"red","blue"
"ANAO01",43,"easy",402,"alt","control",FALSE,1004,"red","blue"
"ANAO01",44,"easy",441,"control","control",TRUE,982,"red","red"
"ANAO01",45,"easy",448,"alt","alt",TRUE,581,"blue","blue"
"ANAO01",46,"easy",597,"alt","alt",TRUE,494,"blue","blue"
"ANAO01",47,"hard",545,"alt","control",FALSE,522,"red","blue"
"ANAO01",48,"easy",571,"alt","alt",TRUE,515,"blue","blue"
"ANAO01",49,"hard",476,"alt","alt",TRUE,1007,"blue","blue"
"ANAO01",50,"hard",431,"control","control",TRUE,812,"red","red"
"ANAO01",51,"easy",418,"alt","alt",TRUE,446,"blue","blue"
"ANAO01",52,"hard",506,"control","control",TRUE,721,"red","red"
"ANAO01",53,"hard",435,"alt","alt",TRUE,590,"blue","blue"
"ANAO01",54,"hard",516,"alt","alt",TRUE,889,"blue","blue"
"ANAO01",55,"easy",561,"alt","alt",TRUE,545,"blue","blue"
"ANAO01",56,"easy",503,"control","control",TRUE,842,"red","red"
"ANAO01",57,"hard",449,"alt","alt",TRUE,539,"blue","blue"
"ANAO01",58,"hard",426,"alt","control",FALSE,680,"red","blue"
"ANAO01",59,"easy",474,"control","control",TRUE,689,"red","red"
"ANAO01",60,"easy",498,"control","control",TRUE,960,"red","red"
"ANAO01",61,"hard",570,"alt","alt",TRUE,589,"blue","blue"
"ANAO01",62,"hard",533,"alt","control",FALSE,836,"red","blue"
"ANAO01",63,"easy",423,"alt","alt",TRUE,569,"blue","blue"
"ANAO01",64,"hard",481,"alt","alt",TRUE,536,"blue","blue"
"ANAO01",65,"hard",574,"alt","control",FALSE,688,"red","blue"
"ANAO01",66,"hard",487,"alt","alt",TRUE,658,"blue","blue"
"ANAO01",67,"hard",486,"alt","alt",TRUE,512,"blue","blue"
"ANAO01",68,"easy",442,"control","control",TRUE,707,"red","red"
"ANAO01",69,"hard",580,"alt","control",FALSE,892,"red","blue"
"ANAO01",70,"easy",521,"alt","alt",TRUE,504,"blue","blue"
"ANAO01",71,"easy",515,"alt","alt",TRUE,694,"blue","blue"
"ANAO01",72,"hard",487,"alt","alt",TRUE,574,"blue","blue"
"ANAO01",73,"hard",477,"alt","alt",TRUE,506,"blue","blue"
"ANAO01",74,"hard",453,"control","alt",FALSE,947,"blue","red"
"ANAO01",75,"hard",567,"alt","alt",TRUE,873,"blue","blue"
"ANAO01",76,"easy",587,"alt","alt",TRUE,585,"blue","blue"
"ANAO01",77,"easy",482,"control","control",TRUE,721,"red","red"
"ANAO01",78,"hard",405,"control","control",TRUE,853,"red","red"
"ANAO01",79,"easy",456,"control","control",TRUE,1078,"red","red"
"ANAO01",80,"hard",525,"alt","alt",TRUE,907,"blue","blue"
"ANAO01",81,"easy",450,"control","control",TRUE,595,"red","red"
"ANAO01",82,"easy",448,"control","control",TRUE,532,"red","red"
"ANAO01",83,"easy",600,"control","control",TRUE,606,"red","red"
"ANAO01",84,"easy",502,"alt","alt",TRUE,567,"blue","blue"
"ANAO01",85,"easy",436,"alt","alt",TRUE,557,"blue","blue"
"ANAO01",86,"hard",529,"alt","alt",TRUE,1113,"blue","blue"
"ANAO01",87,"easy",525,"alt","alt",TRUE,523,"blue","blue"
"ANAO01",88,"hard",588,"alt","control",FALSE,858,"red","blue"
"ANAO01",89,"hard",400,"control","control",TRUE,989,"red","red"
"ANAO01",90,"hard",467,"alt","alt",TRUE,870,"blue","blue"
"ANAO01",91,"easy",467,"alt","alt",TRUE,602,"blue","blue"
"ANAO01",92,"hard",449,"alt","alt",TRUE,1294,"blue","blue"
"ANAO01",93,"hard",422,"control","alt",FALSE,1235,"blue","red"
"ANAO01",94,"easy",573,"control","control",TRUE,695,"red","red"
"ANAO01",95,"hard",436,"alt","alt",TRUE,980,"blue","blue"
"ANAO01",96,"easy",552,"alt","control",FALSE,1454,"red","blue"
"ANAO01",97,"easy",590,"alt","alt",TRUE,580,"blue","blue"
"ANAO01",98,"hard",527,"alt","alt",TRUE,584,"blue","blue"
"ANAO01",99,"hard",587,"alt","control",FALSE,973,"red","blue"
"ANAO01",100,"hard",437,"alt","control",FALSE,1209,"red","blue"
"ANAO01",101,"easy",531,"alt","alt",TRUE,506,"blue","blue"
"ANAO01",102,"hard",585,"control","control",TRUE,939,"red","red"
"ANAO01",103,"hard",499,"alt","alt",TRUE,605,"blue","blue"
"ANAO01",104,"easy",434,"alt","alt",TRUE,516,"blue","blue"
"ANAO01",105,"easy",410,"control","control",TRUE,623,"red","red"
"ANAO01",106,"easy",422,"alt","control",FALSE,796,"red","blue"
"ANAO01",107,"hard",460,"alt","control",FALSE,1269,"red","blue"
"ANAO01",108,"easy",541,"alt","alt",TRUE,466,"blue","blue"
"ANAO01",109,"hard",504,"alt","alt",TRUE,925,"blue","blue"
"ANAO01",110,"easy",490,"control","control",TRUE,776,"red","red"
"ANAO01",111,"easy",599,"control","control",TRUE,922,"red","red"
"ANAO01",112,"hard",446,"alt","control",FALSE,707,"red","blue"
"ANAO01",113,"hard",452,"alt","control",FALSE,926,"red","blue"
"ANAO01",114,"easy",520,"alt","alt",TRUE,428,"blue","blue"
"ANAO01",115,"hard",400,"alt","control",FALSE,1203,"red","blue"
"ANAO01",116,"hard",449,"alt","control",FALSE,991,"red","blue"
"ANAO01",117,"hard",492,"alt","control",FALSE,960,"red","blue"
"ANAO01",118,"hard",559,"control","control",TRUE,1181,"red","red"
"ANAO01",119,"hard",465,"alt","alt",TRUE,637,"blue","blue"
"ANAO01",120,"easy",492,"control","control",TRUE,589,"red","red"
"ANAO01",121,"easy",462,"control","control",TRUE,797,"red","red"
"ANAO01",122,"hard",579,"alt","control",FALSE,1124,"red","blue"
"ANAO01",123,"easy",588,"alt","alt",TRUE,551,"blue","blue"
"ANAO01",124,"easy",425,"alt","alt",TRUE,615,"blue","blue"
"ANAO01",125,"hard",470,"control","control",TRUE,681,"red","red"
"ANAO01",126,"hard",558,"alt","alt",TRUE,628,"blue","blue"
"ANAO01",127,"hard",523,"alt","control",FALSE,918,"red","blue"
"ANAO01",128,"hard",557,"control","control",TRUE,575,"red","red"
"ANAO01",129,"easy",566,"alt","alt",TRUE,608,"blue","blue"
"ANAO01",130,"hard",598,"alt","control",FALSE,886,"red","blue"
"ANAO01",131,"hard",592,"alt","alt",TRUE,664,"blue","blue"
"ANAO01",132,"easy",555,"control","control",TRUE,604,"red","red"
"ANAO01",133,"hard",599,"alt","control",FALSE,646,"red","blue"
"ANAO01",134,"hard",407,"control","control",TRUE,994,"red","red"
"ANAO01",135,"hard",587,"alt","alt",TRUE,612,"blue","blue"
"ANAO01",136,"easy",543,"alt","alt",TRUE,550,"blue","blue"
"ANAO01",137,"easy",435,"alt","alt",TRUE,918,"blue","blue"
"ANAO01",138,"easy",482,"control","control",TRUE,451,"red","red"
"ANAO01",139,"hard",401,"alt","alt",TRUE,727,"blue","blue"
"ANAO01",140,"hard",447,"alt","alt",TRUE,852,"blue","blue"
"ANAO01",141,"hard",485,"alt","alt",TRUE,880,"blue","blue"
"ANAO01",142,"easy",587,"control","control",TRUE,1076,"red","red"
"ANAO01",143,"easy",502,"alt","alt",TRUE,723,"blue","blue"
"ANAO01",144,"easy",581,"alt","alt",TRUE,547,"blue","blue"
"ANAO01",145,"easy",504,"alt","alt",TRUE,609,"blue","blue"
"ANAO01",146,"hard",572,"alt","alt",TRUE,569,"blue","blue"
"ANAO01",147,"hard",529,"alt","control",FALSE,820,"red","blue"
"ANAO01",148,"easy",429,"control","control",TRUE,629,"red","red"
"ANAO01",149,"easy",476,"control","control",TRUE,493,"red","red"
"ANAO01",150,"easy",409,"control","control",TRUE,845,"red","red"
"ANAO01",151,"easy",545,"control","control",TRUE,573,"red","red"
"ANAO01",152,"easy",510,"control","control",TRUE,672,"red","red"
"ANAO01",153,"easy",412,"alt","alt",TRUE,572,"blue","blue"
"ANAO01",154,"hard",597,"control","alt",FALSE,766,"blue","red"
"ANAO01",155,"easy",555,"control","control",TRUE,629,"red","red"
"ANAO01",156,"easy",437,"alt","alt",TRUE,624,"blue","blue"
"ANAO01",157,"easy",418,"control","control",TRUE,595,"red","red"
"ANAO01",158,"easy",476,"control","control",TRUE,680,"red","red"
"ANAO01",159,"easy",491,"control","control",TRUE,930,"red","red"
"ANAO01",160,"easy",473,"control","control",TRUE,601,"red","red"
"ANAO01",161,"hard",498,"alt","alt",TRUE,658,"blue","blue"
"ANAO01",162,"easy",471,"control","control",TRUE,538,"red","red"
"ANAO01",163,"hard",510,"control","control",TRUE,941,"red","red"
"ANAO01",164,"easy",581,"alt","alt",TRUE,610,"blue","blue"
"ANAO01",165,"hard",494,"alt","control",FALSE,947,"red","blue"
"ANAO01",166,"easy",448,"alt","alt",TRUE,554,"blue","blue"
"ANAO01",167,"hard",458,"alt","alt",TRUE,1041,"blue","blue"
"ANAO01",168,"easy",566,"control","control",TRUE,587,"red","red"
"ANAO01",169,"hard",584,"control","control",TRUE,555,"red","red"
"ANAO01",170,"hard",574,"alt","alt",TRUE,572,"blue","blue"
"ANAO01",171,"easy",479,"control","control",TRUE,1200,"red","red"
"ANAO01",172,"hard",553,"alt","control",FALSE,1294,"red","blue"
"ANAO01",173,"easy",460,"alt","alt",TRUE,547,"blue","blue"
"ANAO01",174,"easy",425,"control","control",TRUE,675,"red","red"
"ANAO01",175,"easy",479,"alt","alt",TRUE,494,"blue","blue"
"ANAO01",176,"hard",471,"alt","alt",TRUE,762,"blue","blue"
"ANAO01",177,"easy",578,"control","control",TRUE,569,"red","red"
"ANAO01",178,"easy",409,"alt","control",FALSE,1307,"red","blue"
"ANAO01",179,"easy",449,"alt","alt",TRUE,471,"blue","blue"
"ANAO01",180,"easy",411,"alt","alt",TRUE,447,"blue","blue"
"ANAO01",181,"hard",461,"alt","control",FALSE,856,"red","blue"
"ANAO01",182,"hard",513,"control","control",TRUE,743,"red","red"
"ANAO01",183,"hard",450,"alt","alt",TRUE,502,"blue","blue"
"ANAO01",184,"easy",481,"control","control",TRUE,550,"red","red"
"ANAO01",185,"hard",515,"alt","alt",TRUE,550,"blue","blue"
"ANAO01",186,"hard",426,"alt","control",FALSE,723,"red","blue"
"ANAO01",187,"easy",463,"alt","alt",TRUE,551,"blue","blue"
"ANAO01",188,"hard",583,"alt","control",FALSE,780,"red","blue"
"ANAO01",189,"easy",548,"alt","alt",TRUE,506,"blue","blue"
"ANAO01",190,"hard",432,"alt","control",FALSE,774,"red","blue"
"ANAO01",191,"hard",595,"alt","alt",TRUE,521,"blue","blue"
"ANAO01",192,"easy",432,"alt","alt",TRUE,494,"blue","blue"
"ANAO01",193,"hard",427,"alt","alt",TRUE,476,"blue","blue"
"ANAO01",194,"hard",514,"alt","alt",TRUE,725,"blue","blue"
"ANAO01",195,"easy",420,"alt","alt",TRUE,508,"blue","blue"
"ANAO01",196,"easy",556,"alt","alt",TRUE,434,"blue","blue"
"ANAO01",197,"easy",500,"alt","control",FALSE,702,"red","blue"
"ANAO01",198,"hard",451,"alt","alt",TRUE,633,"blue","blue"
"ANAO01",199,"hard",588,"alt","control",FALSE,750,"red","blue"
"OGOO41",0,"hard",418,"control","alt",FALSE,1140,"blue","red"
"OGOO41",1,"hard",504,"alt","control",FALSE,1190,"red","blue"
"OGOO41",2,"easy",553,"control","control",TRUE,781,"red","red"
"OGOO41",3,"easy",505,"alt","alt",TRUE,776,"blue","blue"
"OGOO41",4,"easy",448,"alt","alt",TRUE,1102,"blue","blue"
"OGOO41",5,"hard",444,"alt","alt",TRUE,1277,"blue","blue"
"OGOO41",6,"hard",594,"alt","alt",TRUE,1330,"blue","blue"
"OGOO41",7,"easy",426,"alt","alt",TRUE,1287,"blue","blue"
"OGOO41",8,"easy",597,"control","control",TRUE,641,"red","red"
"OGOO41",9,"hard",510,"alt","alt",TRUE,640,"blue","blue"
"OGOO41",10,"easy",463,"alt","alt",TRUE,1138,"blue","blue"
"OGOO41",11,"hard",534,"control","control",TRUE,777,"red","red"
"OGOO41",12,"easy",473,"control","control",TRUE,684,"red","red"
"OGOO41",13,"easy",411,"alt","alt",TRUE,770,"blue","blue"
"OGOO41",14,"easy",416,"alt","alt",TRUE,1162,"blue","blue"
"OGOO41",15,"easy",490,"alt","alt",TRUE,1365,"blue","blue"
"OGOO41",16,"hard",591,"alt","alt",TRUE,1281,"blue","blue"
"OGOO41",17,"hard",491,"control","control",TRUE,731,"red","red"
"OGOO41",18,"easy",416,"control","control",TRUE,644,"red","red"
"OGOO41",19,"easy",495,"control","control",TRUE,581,"red","red"
"OGOO41",20,"easy",521,"control","control",TRUE,696,"red","red"
"OGOO41",21,"hard",580,"alt","alt",TRUE,685,"blue","blue"
"OGOO41",22,"hard",586,"control","control",TRUE,874,"red","red"
"OGOO41",23,"easy",525,"alt","alt",TRUE,603,"blue","blue"
"OGOO41",24,"easy",541,"control","control",TRUE,645,"red","red"
"OGOO41",25,"easy",578,"control","control",TRUE,622,"red","red"
"OGOO41",26,"hard",584,"alt","alt",TRUE,1774,"blue","blue"
"OGOO41",27,"easy",461,"alt","alt",TRUE,892,"blue","blue"
"OGOO41",28,"easy",488,"control","control",TRUE,568,"red","red"
"OGOO41",29,"easy",532,"alt","alt",TRUE,751,"blue","blue"
"OGOO41",30,"easy",402,"alt","alt",TRUE,1459,"blue","blue"
"OGOO41",31,"easy",485,"alt","alt",TRUE,649,"blue","blue"
"OGOO41",32,"easy",534,"alt","alt",TRUE,688,"blue","blue"
"OGOO41",33,"hard",514,"control","alt",FALSE,1286,"blue","red"
"OGOO41",34,"easy",488,"control","control",TRUE,677,"red","red"
"OGOO41",35,"hard",492,"control","control",TRUE,935,"red","red"
"OGOO41",36,"hard",505,"control","control",TRUE,1249,"red","red"
"OGOO41",37,"hard",501,"alt","alt",TRUE,654,"blue","blue"
"OGOO41",38,"easy",420,"alt","alt",TRUE,513,"blue","blue"
"OGOO41",39,"hard",454,"control","alt",FALSE,737,"blue","red"
"OGOO41",40,"easy",493,"alt","alt",TRUE,738,"blue","blue"
"OGOO41",41,"hard",403,"control","control",TRUE,698,"red","red"
"OGOO41",42,"hard",492,"alt","alt",TRUE,1251,"blue","blue"
"OGOO41",43,"easy",419,"control","control",TRUE,1184,"red","red"
"OGOO41",44,"hard",533,"control","control",TRUE,758,"red","red"
"OGOO41",45,"hard",563,"alt","alt",TRUE,1337,"blue","blue"
"OGOO41",46,"hard",521,"control","control",TRUE,1170,"red","red"
"OGOO41",47,"easy",465,"alt","alt",TRUE,526,"blue","blue"
"OGOO41",48,"hard",453,"alt","alt",TRUE,1211,"blue","blue"
"OGOO41",49,"easy",563,"control","control",TRUE,660,"red","red"
"OGOO41",50,"easy",523,"control","control",TRUE,794,"red","red"
"OGOO41",51,"easy",581,"control","control",TRUE,662,"red","red"
"OGOO41",52,"easy",594,"alt","alt",TRUE,558,"blue","blue"
"OGOO41",53,"hard",461,"control","control",TRUE,1104,"red","red"
"OGOO41",54,"hard",408,"alt","alt",TRUE,1011,"blue","blue"
"OGOO41",55,"hard",594,"alt","alt",TRUE,1024,"blue","blue"
"OGOO41",56,"hard",521,"alt","control",FALSE,1136,"red","blue"
"OGOO41",57,"easy",409,"control","control",TRUE,731,"red","red"
"OGOO41",58,"easy",570,"control","control",TRUE,568,"red","red"
"OGOO41",59,"easy",450,"control","control",TRUE,612,"red","red"
"OGOO41",60,"easy",449,"control","control",TRUE,764,"red","red"
"OGOO41",61,"hard",402,"alt","alt",TRUE,1107,"blue","blue"
"OGOO41",62,"hard",478,"control","alt",FALSE,1229,"blue","red"
"OGOO41",63,"hard",422,"alt","alt",TRUE,1063,"blue","blue"
"OGOO41",64,"hard",497,"control","alt",FALSE,847,"blue","red"
"OGOO41",65,"easy",542,"control","control",TRUE,1400,"red","red"
"OGOO41",66,"hard",429,"alt","alt",TRUE,1243,"blue","blue"
"OGOO41",67,"hard",543,"alt","alt",TRUE,1005,"blue","blue"
"OGOO41",68,"hard",517,"control","alt",FALSE,1008,"blue","red"
"OGOO41",69,"easy",465,"control","control",TRUE,835,"red","red"
"OGOO41",70,"hard",597,"alt","alt",TRUE,1285,"blue","blue"
"OGOO41",71,"hard",588,"control","alt",FALSE,953,"blue","red"
"OGOO41",72,"easy",535,"alt","alt",TRUE,676,"blue","blue"
"OGOO41",73,"easy",568,"alt","alt",TRUE,1096,"blue","blue"
"OGOO41",74,"hard",449,"control","control",TRUE,727,"red","red"
"OGOO41",75,"easy",566,"control","control",TRUE,738,"red","red"
"OGOO41",76,"easy",572,"alt","alt",TRUE,736,"blue","blue"
"OGOO41",77,"hard",507,"control","control",TRUE,873,"red","red"
"OGOO41",78,"easy",429,"alt","alt",TRUE,592,"blue","blue"
