"participant" "block" "trial" "screenID" "setsize" "nTarget" "nDistractor" "layout" "colorCon" "radius" "cueType" "cueColor" "condition" "ratio" "correct" "acc" "RT" "response"
"3367" 22 2 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1953 "arrowdown"
"3368" 22 2 12 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1638 "arrowdown"
"3369" 22 2 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1312 "arrowdown"
"3370" 22 2 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1624 "arrowdown"
"3371" 22 2 15 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1181 "arrowdown"
"3372" 22 2 16 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2757 "arrowdown"
"3373" 22 2 18 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 975 "arrowdown"
"3374" 22 2 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2221 "arrowdown"
"3375" 22 2 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1816 "arrowup"
"3376" 22 2 21 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1561 "arrowup"
"3377" 22 2 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1167 "arrowdown"
"3378" 22 2 23 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 998 "arrowup"
"3379" 22 2 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1135 "arrowdown"
"3380" 22 2 25 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1159 "arrowup"
"3381" 22 2 26 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1681 "arrowup"
"3382" 22 2 27 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2584 "arrowdown"
"3383" 22 2 28 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2466 "arrowdown"
"3384" 22 2 29 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1444 "arrowup"
"3385" 22 2 31 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1012 "arrowdown"
"3386" 22 2 32 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1437 "arrowdown"
"3387" 22 2 33 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 893 "arrowdown"
"3388" 22 2 34 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1838 "arrowdown"
"3389" 22 2 35 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1319 "arrowup"
"3390" 22 2 37 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1193 "arrowdown"
"3391" 22 2 38 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1129 "arrowup"
"3392" 22 2 39 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1937 "arrowup"
"3393" 22 2 40 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1357 "arrowdown"
"3394" 22 2 41 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2522 "arrowdown"
"3395" 22 2 42 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1057 "arrowdown"
"3396" 22 2 43 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2117 "arrowdown"
"3397" 22 2 45 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1698 "arrowdown"
"3398" 22 2 46 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1116 "arrowdown"
"3399" 22 2 47 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 0 2776 "arrowup"
"3400" 22 2 48 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1077 "arrowup"
"3401" 22 2 49 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1143 "arrowup"
"3402" 22 2 50 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1348 "arrowup"
"3403" 22 2 51 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1853 "arrowdown"
"3404" 22 2 52 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2152 "arrowup"
"3405" 22 2 53 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2581 "arrowdown"
"3406" 22 2 54 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2556 "arrowup"
"3407" 22 2 55 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1915 "arrowup"
"3408" 22 2 56 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1094 "arrowup"
"3409" 22 2 57 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 895 "arrowup"
"3410" 22 2 58 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1935 "arrowup"
"3411" 22 2 59 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1923 "arrowdown"
"3412" 23 0 0 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2487 "arrowup"
"3413" 23 0 1 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 852 "arrowup"
"3414" 23 0 2 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2918 "arrowdown"
"3415" 23 0 3 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1961 "arrowup"
"3416" 23 0 4 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1713 "arrowdown"
"3417" 23 0 5 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1961 "arrowdown"
"3418" 23 0 6 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2615 "arrowup"
"3419" 23 0 7 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2484 "arrowdown"
"3420" 23 0 8 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1982 "arrowdown"
"3421" 23 0 9 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1966 "arrowdown"
"3422" 23 0 10 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1668 "arrowup"
"3423" 23 0 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1734 "arrowdown"
"3424" 23 0 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2108 "arrowup"
"3425" 23 0 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1465 "arrowdown"
"3426" 23 0 15 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1488 "arrowup"
"3427" 23 0 16 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1602 "arrowdown"
"3428" 23 0 17 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1240 "arrowdown"
"3429" 23 0 18 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1114 "arrowdown"
"3430" 23 0 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1073 "arrowdown"
"3431" 23 0 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1339 "arrowdown"
"3432" 23 0 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 896 "arrowup"
"3433" 23 0 23 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 772 "arrowdown"
"3434" 23 0 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2649 "arrowup"
"3435" 23 0 25 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1227 "arrowdown"
"3436" 23 0 26 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2021 "arrowdown"
"3437" 23 0 27 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1439 "arrowup"
"3438" 23 0 29 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 785 "arrowup"
"3439" 23 0 30 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 964 "arrowup"
"3440" 23 0 32 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1775 "arrowdown"
"3441" 23 0 33 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1753 "arrowdown"
"3442" 23 0 35 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2019 "arrowup"
"3443" 23 0 36 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2788 "arrowdown"
"3444" 23 0 37 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1170 "arrowdown"
"3445" 23 0 38 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1823 "arrowup"
"3446" 23 0 39 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1015 "arrowup"
"3447" 23 0 40 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2686 "arrowup"
"3448" 23 0 41 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1567 "arrowup"
"3449" 23 0 42 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1105 "arrowdown"
"3450" 23 0 45 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1091 "arrowdown"
"3451" 23 0 46 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2291 "arrowdown"
"3452" 23 0 47 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1374 "arrowup"
"3453" 23 0 49 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1052 "arrowdown"
"3454" 23 0 50 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1913 "arrowdown"
"3455" 23 0 51 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2487 "arrowup"
"3456" 23 0 52 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1466 "arrowup"
"3457" 23 0 53 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1909 "arrowdown"
"3458" 23 0 54 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2057 "arrowdown"
"3459" 23 0 55 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2086 "arrowdown"
"3460" 23 0 58 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1417 "arrowdown"
"3461" 23 0 59 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2735 "arrowdown"
"3462" 23 1 0 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2097 "arrowup"
"3463" 23 1 1 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1348 "arrowdown"
"3464" 23 1 2 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1150 "arrowup"
"3465" 23 1 3 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2129 "arrowdown"
"3466" 23 1 4 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2985 "arrowdown"
"3467" 23 1 5 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1699 "arrowup"
"3468" 23 1 6 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2080 "arrowdown"
"3469" 23 1 8 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1342 "arrowdown"
"3470" 23 1 9 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1471 "arrowdown"
"3471" 23 1 10 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1890 "arrowdown"
"3472" 23 1 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1465 "arrowup"
"3473" 23 1 12 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1516 "arrowup"
"3474" 23 1 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2411 "arrowup"
"3475" 23 1 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1926 "arrowdown"
"3476" 23 1 15 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1403 "arrowdown"
"3477" 23 1 16 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1457 "arrowup"
"3478" 23 1 17 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1441 "arrowup"
"3479" 23 1 18 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1672 "arrowdown"
"3480" 23 1 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 957 "arrowup"
"3481" 23 1 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1071 "arrowdown"
"3482" 23 1 21 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1613 "arrowdown"
"3483" 23 1 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2176 "arrowdown"
"3484" 23 1 23 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1444 "arrowdown"
"3485" 23 1 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2590 "arrowdown"
"3486" 23 1 25 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1448 "arrowdown"
"3487" 23 1 26 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1121 "arrowup"
"3488" 23 1 27 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1627 "arrowup"
"3489" 23 1 28 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1089 "arrowdown"
"3490" 23 1 29 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1765 "arrowup"
"3491" 23 1 30 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1488 "arrowdown"
"3492" 23 1 31 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1858 "arrowup"
"3493" 23 1 32 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1481 "arrowdown"
"3494" 23 1 34 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2889 "arrowup"
"3495" 23 1 35 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2521 "arrowup"
"3496" 23 1 37 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1487 "arrowup"
"3497" 23 1 38 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1606 "arrowdown"
"3498" 23 1 39 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1287 "arrowup"
"3499" 23 1 40 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1355 "arrowup"
"3500" 23 1 41 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 891 "arrowup"
"3501" 23 1 42 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1446 "arrowup"
"3502" 23 1 43 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2035 "arrowup"
"3503" 23 1 44 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 988 "arrowup"
"3504" 23 1 45 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1868 "arrowdown"
"3505" 23 1 46 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1789 "arrowdown"
"3506" 23 1 47 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2179 "arrowup"
"3507" 23 1 48 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2231 "arrowdown"
"3508" 23 1 49 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1002 "arrowdown"
"3509" 23 1 50 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 0 2023 "arrowup"
"3510" 23 1 51 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2971 "arrowup"
"3511" 23 1 52 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1824 "arrowdown"
"3512" 23 1 53 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1053 "arrowdown"
"3513" 23 1 55 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1343 "arrowdown"
"3514" 23 1 56 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1361 "arrowdown"
"3515" 23 1 57 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2042 "arrowup"
"3516" 23 1 58 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1899 "arrowdown"
"3517" 23 1 59 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1785 "arrowdown"
"3518" 23 2 0 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2371 "arrowdown"
"3519" 23 2 1 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1272 "arrowup"
"3520" 23 2 2 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1092 "arrowup"
"3521" 23 2 3 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1810 "arrowdown"
"3522" 23 2 4 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1247 "arrowdown"
"3523" 23 2 5 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1677 "arrowdown"
"3524" 23 2 6 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1019 "arrowup"
"3525" 23 2 7 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2322 "arrowdown"
"3526" 23 2 8 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1259 "arrowup"
"3527" 23 2 9 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1412 "arrowup"
"3528" 23 2 10 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2024 "arrowup"
"3529" 23 2 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1960 "arrowdown"
"3530" 23 2 12 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1160 "arrowdown"
"3531" 23 2 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1753 "arrowup"
"3532" 23 2 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1792 "arrowdown"
"3533" 23 2 15 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2189 "arrowdown"
"3534" 23 2 16 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1443 "arrowup"
"3535" 23 2 17 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1367 "arrowup"
"3536" 23 2 18 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1461 "arrowdown"
"3537" 23 2 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2458 "arrowdown"
"3538" 23 2 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 873 "arrowup"
"3539" 23 2 21 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2759 "arrowup"
"3540" 23 2 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1817 "arrowup"
